Label,Text,Tweet,News headline
COMMENT,Afraid of trump<E2><80><99>s revenge tweets and afraid of losing access.,"They<E2><80><99>re too afraid to speak truth about trump, gop, &amp; cabinet/admin<E2><80><99>s corruption. Afraid of trump<E2><80><99>s revenge tweets and afraid of losing access.",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"Thank you @donnabrazile for the reminder, unfortunately @peterdaou could have told us this on Friday.  #StillWithHer https://t.co/jPDHlOzUjB","Thank you @donnabrazile for the reminder, unfortunately @peterdaou could have told us this on Friday.  #StillWithHer https://t.co/jPDHlOzUjB",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Interesting and wrong! https://t.co/4HH8ajl0Pa,Interesting and wrong! https://t.co/4HH8ajl0Pa,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@MeetThePress @GStephanopoulos @jaketapper What gives?,@MeetThePress @GStephanopoulos @jaketapper      What gives?     Double standards anyone? https://t.co/o20CqyplSu,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,Double standards anyone? https://t.co/o20CqyplSu,@MeetThePress @GStephanopoulos @jaketapper      What gives?     Double standards anyone? https://t.co/o20CqyplSu,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,#WhyWeMustImpeachTrumpin7Words https://t.co/MHH62NaZB7,#WhyWeMustImpeachTrumpin7Words https://t.co/MHH62NaZB7,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@NBC @MSNBC @MeetThePress @GStephanopoulos autocracy works for you?,"@NBC @MSNBC @MeetThePress @GStephanopoulos autocracy works for you? Ask the questions that matter, step up your pre election game. Thanks- https://t.co/WTkDQMYGDG",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
,"Ask the questions that matter, step up your pre election game. Thanks- https://t.co/WTkDQMYGDG","@NBC @MSNBC @MeetThePress @GStephanopoulos autocracy works for you? Ask the questions that matter, step up your pre election game. Thanks- https://t.co/WTkDQMYGDG",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SUMMARY,Five Sunday political talk shows completely ignored officials in Trump's White House using private email accounts https://t.co/6fZWniKlhm,Five Sunday political talk shows completely ignored officials in Trump's White House using private email accounts https://t.co/6fZWniKlhm,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@abcnews @cbsnews @amjoyshow @msnbc @foxnews @NBCNews https://t.co/lpxG92NHqy,@abcnews @cbsnews @amjoyshow @msnbc @foxnews @NBCNews https://t.co/lpxG92NHqy,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Yeah but Hillary. https://t.co/PlBoN1qDtN,Yeah but Hillary. https://t.co/PlBoN1qDtN,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@chucktodd @MeetThePress Why?   https://t.co/nrqsfHhMQ4,@chucktodd @MeetThePress Why?   https://t.co/nrqsfHhMQ4,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
HEADLINE,Sunday political talk completely ignored Trump White House officials use of private email accounts https://t.co/3wWWSAUyHS @GStephanopoulos,Sunday political talk completely ignored Trump White House officials use of private email accounts https://t.co/3wWWSAUyHS @GStephanopoulos,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SPAM,Learn about the People Power initiatives.,Learn about the People Power initiatives.  Become an active participant in your democracy.  #LetPeopleVote https://t.co/UYNsyoyjFQ,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SPAM,Become an active participant in your democracy. #LetPeopleVote https://t.co/UYNsyoyjFQ,Learn about the People Power initiatives.  Become an active participant in your democracy.  #LetPeopleVote https://t.co/UYNsyoyjFQ,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,"Remind me again, what was wrong with Hillary. https://t.co/D3QfoQ2qjD","Remind me again, what was wrong with Hillary. https://t.co/D3QfoQ2qjD",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,This is the true face of the media. Sniveling cowards &amp;  useless to anyone but thier own pocket book &amp; egos https://t.co/YhQ5jdMuai #CNN,This is the true face of the media. Sniveling cowards &amp;  useless to anyone but thier own pocket book &amp; egos https://t.co/YhQ5jdMuai #CNN,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,This is the true face of the media. Sniveling cowards &amp;  useless to anyone but thier own pocket book &amp; egos https://t.co/YhQ5jdMuai #CNN,This is the true face of the media. Sniveling cowards &amp;  useless to anyone but thier own pocket book &amp; egos https://t.co/YhQ5jdMuai #CNN,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
RHET,"Weird,  hunh? https://t.co/TlO7vkQHKB","Weird,  hunh? https://t.co/TlO7vkQHKB",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
SPAM,#StayWoke given #PuertoRicoCrisis &amp; #ShamefulGOPTaxBill &amp; #TakeAKnee  &amp; #StLouisProtest &amp; #GOPallowsCHIP2expireSept30 &amp; #TillersonKneesCut https://t.co/Kagg9jEw,#StayWoke given #PuertoRicoCrisis &amp; #ShamefulGOPTaxBill &amp; #TakeAKnee  &amp; #StLouisProtest &amp; #GOPallowsCHIP2expireSept30 &amp; #TillersonKneesCut https://t.co/Kagg9jEw,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,#THISISNOTOK https://t.co/VfJLgNIcNw,#THISISNOTOK https://t.co/VfJLgNIcNw,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Thank you! #LockThemUp https://t.co/2ezQWpIRrt,Thank you! #LockThemUp https://t.co/2ezQWpIRrt,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,That's because it's not aboutHillary. https://t.co/Kvppbes5pJ,That's because it's not aboutHillary. https://t.co/Kvppbes5pJ,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@CNN @ABC @nbc @CBS You don<E2><80><99>t get a free pass.,@CNN @ABC @nbc @CBS You don<E2><80><99>t get a free pass. Cheeto45 has been calling you FAKE news for 18 months. #BeRelentless https://t.co/GoScOXgDGI,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,Cheeto45 has been calling you FAKE news for 18 months. #BeRelentless https://t.co/GoScOXgDGI,@CNN @ABC @nbc @CBS You don<E2><80><99>t get a free pass. Cheeto45 has been calling you FAKE news for 18 months. #BeRelentless https://t.co/GoScOXgDGI,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@jaketapper @CillizzaCNN @brianstelter @FoxNews @NewDay @JohnKingCNN @BrookeBCNN @PoppyHarlowCNN @foxandfriends @brithume @ErinBurnett https://t.co/rTxqGf9iep,@jaketapper @CillizzaCNN @brianstelter @FoxNews @NewDay @JohnKingCNN @BrookeBCNN @PoppyHarlowCNN @foxandfriends @brithume @ErinBurnett https://t.co/rTxqGf9iep,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@chucktodd @mitchellreports @morningmika @FaceTheNation @GStephanopoulos @matthewjdowd @BWilliams https://t.co/T3UVQCV9gc,@chucktodd @mitchellreports @morningmika @FaceTheNation @GStephanopoulos @matthewjdowd @BWilliams https://t.co/T3UVQCV9gc,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Because Trump threw a distraction grenade.,Because Trump threw a distraction grenade. Attacking the Mayor of San Juan! https://t.co/wwiMl4qfJ3,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Attacking the Mayor of San Juan! https://t.co/wwiMl4qfJ3,Because Trump threw a distraction grenade. Attacking the Mayor of San Juan! https://t.co/wwiMl4qfJ3,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,One particular thing to note: whenever the lens begins to point at media coverage of trump v Clinton etc conversation is quickly redirected https://t.co/IQmq7sqrWF,One particular thing to note: whenever the lens begins to point at media coverage of trump v Clinton etc conversation is quickly redirected https://t.co/IQmq7sqrWF,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,"Thanks for tacitly normalizing hypocrisy, @ABC, @FoxNews, @CBSNews, @NBCNews. https://t.co/ARojcm7pTw","Thanks for tacitly normalizing hypocrisy, @ABC, @FoxNews, @CBSNews, @NBCNews. https://t.co/ARojcm7pTw",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,@GStephanopoulos Why?   https://t.co/nrqsfHzoeE,@GStephanopoulos Why?   https://t.co/nrqsfHzoeE,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,Very simple Rich media CEOs want their tax cut .,Very simple Rich media CEOs want their tax cut . America worships the dollar . FALSE IDOLS https://t.co/c9saNRxna7,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,America worships the dollar .,Very simple Rich media CEOs want their tax cut . America worships the dollar . FALSE IDOLS https://t.co/c9saNRxna7,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,FALSE IDOLS https://t.co/c9saNRxna7,Very simple Rich media CEOs want their tax cut . America worships the dollar . FALSE IDOLS https://t.co/c9saNRxna7,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,What's wrong with you?! @MeetThePress @FaceTheNation @ThisWeekABC https://t.co/OdDW3iy2L6,What's wrong with you?! @MeetThePress @FaceTheNation @ThisWeekABC https://t.co/OdDW3iy2L6,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
META,Latest from Media Matters for America   https://t.co/0fV2jGWZl2,Latest from Media Matters for America   https://t.co/0fV2jGWZl2,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
DIRECT,? @jaketapper @GStephanopoulos https://t.co/BVAM8z8zuc,? @jaketapper @GStephanopoulos https://t.co/BVAM8z8zuc,Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
COMMENT,"I hope the media pushes on this email topic, 45 ran entire campaign on this very topic &amp; now in real time hypocrisy is being dismissed. https://t.co/kAGgJRdfC8","I hope the media pushes on this email topic, 45 ran entire campaign on this very topic &amp; now in real time hypocrisy is being dismissed. https://t.co/kAGgJRdfC8",Sunday political talk shows completely ignored Trump White House officials' use of private email accounts
